
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     2 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
        J   0.000e+000  -0.000e+000  -1.674e+002   0.000e+000   1.667e+002   0.000e+000
 25.220 I  -0.000e+000   0.000e+000  -1.645e+002  -0.000e+000  -3.250e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.645e+002   0.000e+000   1.684e+002   0.000e+000
 25.240 I  -0.000e+000   0.000e+000  -1.605e+002  -0.000e+000  -3.129e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.605e+002   0.000e+000   1.686e+002   0.000e+000
 25.260 I  -0.000e+000   0.000e+000  -1.559e+002  -0.000e+000  -2.996e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.559e+002   0.000e+000   1.679e+002   0.000e+000
 25.280 I  -0.000e+000   0.000e+000  -1.509e+002  -0.000e+000  -2.861e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.509e+002   0.000e+000   1.667e+002   0.000e+000
 25.300 I  -0.000e+000   0.000e+000  -1.461e+002  -0.000e+000  -2.731e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.461e+002   0.000e+000   1.653e+002   0.000e+000
 25.320 I  -0.000e+000   0.000e+000  -1.418e+002  -0.000e+000  -2.612e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.418e+002   0.000e+000   1.641e+002   0.000e+000
 25.340 I  -0.000e+000   0.000e+000  -1.383e+002  -0.000e+000  -2.512e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.383e+002   0.000e+000   1.637e+002   0.000e+000
 25.360 I  -0.000e+000   0.000e+000  -1.360e+002  -0.000e+000  -2.439e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.360e+002   0.000e+000   1.643e+002   0.000e+000
 25.380 I  -0.000e+000   0.000e+000  -1.354e+002  -0.000e+000  -2.398e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.354e+002   0.000e+000   1.663e+002   0.000e+000
 25.400 I  -0.000e+000   0.000e+000  -1.358e+002  -0.000e+000  -2.381e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.358e+002   0.000e+000   1.693e+002   0.000e+000
 25.420 I  -0.000e+000   0.000e+000  -1.354e+002  -0.000e+000  -2.350e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.354e+002   0.000e+000   1.712e+002   0.000e+000
 25.440 I  -0.000e+000   0.000e+000  -1.321e+002  -0.000e+000  -2.265e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.321e+002   0.000e+000   1.697e+002   0.000e+000
 25.460 I  -0.000e+000   0.000e+000  -1.256e+002  -0.000e+000  -2.122e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.256e+002   0.000e+000   1.647e+002   0.000e+000
 25.480 I  -0.000e+000   0.000e+000  -1.166e+002  -0.000e+000  -1.930e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.166e+002   0.000e+000   1.568e+002   0.000e+000
 25.500 I  -0.000e+000   0.000e+000  -1.053e+002  -0.000e+000  -1.697e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.053e+002   0.000e+000   1.463e+002   0.000e+000
 25.520 I  -0.000e+000   0.000e+000  -9.172e+001  -0.000e+000  -1.420e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.172e+001   0.000e+000   1.332e+002   0.000e+000
 25.540 I  -0.000e+000   0.000e+000  -7.552e+001  -0.000e+000  -1.094e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.552e+001   0.000e+000   1.171e+002   0.000e+000
 25.560 I  -0.000e+000   0.000e+000  -5.645e+001  -0.000e+000  -7.137e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.645e+001   0.000e+000   9.797e+001   0.000e+000
 25.580 I  -0.000e+000   0.000e+000  -3.427e+001  -0.000e+000  -2.738e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.427e+001   0.000e+000   7.542e+001   0.000e+000
 25.600 I  -0.000e+000   0.000e+000  -9.120e+000  -0.000e+000   2.233e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.120e+000   0.000e+000   4.969e+001   0.000e+000
 25.620 I  -0.000e+000   0.000e+000   1.813e+001  -0.000e+000   7.612e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.813e+001   0.000e+000   2.173e+001   0.000e+000
 25.640 I  -0.000e+000   0.000e+000   4.624e+001  -0.000e+000   1.316e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.624e+001   0.000e+000  -7.097e+000   0.000e+000
 25.660 I  -0.000e+000   0.000e+000   7.399e+001  -0.000e+000   1.865e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.399e+001   0.000e+000  -3.545e+001   0.000e+000
 25.680 I  -0.000e+000   0.000e+000   1.002e+002  -0.000e+000   2.385e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.002e+002   0.000e+000  -6.200e+001   0.000e+000
 25.700 I  -0.000e+000   0.000e+000   1.235e+002  -0.000e+000   2.852e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.235e+002   0.000e+000  -8.544e+001   0.000e+000
 25.720 I  -0.000e+000   0.000e+000   1.430e+002  -0.000e+000   3.244e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.430e+002   0.000e+000  -1.045e+002   0.000e+000
 25.740 I  -0.000e+000   0.000e+000   1.573e+002  -0.000e+000   3.539e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.573e+002   0.000e+000  -1.180e+002   0.000e+000
 25.760 I  -0.000e+000   0.000e+000   1.662e+002  -0.000e+000   3.732e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.662e+002   0.000e+000  -1.255e+002   0.000e+000
 25.780 I  -0.000e+000   0.000e+000   1.710e+002  -0.000e+000   3.847e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.710e+002   0.000e+000  -1.283e+002   0.000e+000
 25.800 I  -0.000e+000   0.000e+000   1.737e+002  -0.000e+000   3.923e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.737e+002   0.000e+000  -1.288e+002   0.000e+000
 25.820 I  -0.000e+000   0.000e+000   1.764e+002  -0.000e+000   4.002e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.764e+002   0.000e+000  -1.290e+002   0.000e+000
 25.840 I  -0.000e+000   0.000e+000   1.804e+002  -0.000e+000   4.108e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.804e+002   0.000e+000  -1.303e+002   0.000e+000
 25.860 I  -0.000e+000   0.000e+000   1.855e+002  -0.000e+000   4.239e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.855e+002   0.000e+000  -1.325e+002   0.000e+000
 25.880 I  -0.000e+000   0.000e+000   1.909e+002  -0.000e+000   4.378e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.909e+002   0.000e+000  -1.348e+002   0.000e+000
 25.900 I  -0.000e+000   0.000e+000   1.956e+002  -0.000e+000   4.507e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.956e+002   0.000e+000  -1.362e+002   0.000e+000
 25.920 I  -0.000e+000   0.000e+000   1.989e+002  -0.000e+000   4.610e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.989e+002   0.000e+000  -1.357e+002   0.000e+000
 25.940 I  -0.000e+000   0.000e+000   1.998e+002  -0.000e+000   4.669e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.998e+002   0.000e+000  -1.325e+002   0.000e+000
 25.960 I  -0.000e+000   0.000e+000   1.982e+002  -0.000e+000   4.684e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.982e+002   0.000e+000  -1.264e+002   0.000e+000
 25.980 I  -0.000e+000   0.000e+000   1.955e+002  -0.000e+000   4.677e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.955e+002   0.000e+000  -1.188e+002   0.000e+000
 26.000 I  -0.000e+000   0.000e+000   1.935e+002  -0.000e+000   4.688e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.935e+002   0.000e+000  -1.117e+002   0.000e+000
 26.020 I  -0.000e+000   0.000e+000   1.936e+002  -0.000e+000   4.742e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.936e+002   0.000e+000  -1.066e+002   0.000e+000
 26.040 I  -0.000e+000   0.000e+000   1.957e+002  -0.000e+000   4.837e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.957e+002   0.000e+000  -1.034e+002   0.000e+000
 26.060 I  -0.000e+000   0.000e+000   1.991e+002  -0.000e+000   4.959e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.991e+002   0.000e+000  -1.014e+002   0.000e+000
 26.080 I  -0.000e+000   0.000e+000   2.030e+002  -0.000e+000   5.094e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.030e+002   0.000e+000  -9.959e+001   0.000e+000
 26.100 I  -0.000e+000   0.000e+000   2.067e+002  -0.000e+000   5.227e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.067e+002   0.000e+000  -9.734e+001   0.000e+000
 26.120 I  -0.000e+000   0.000e+000   2.094e+002  -0.000e+000   5.344e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.094e+002   0.000e+000  -9.384e+001   0.000e+000
 26.140 I  -0.000e+000   0.000e+000   2.105e+002  -0.000e+000   5.431e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.105e+002   0.000e+000  -8.833e+001   0.000e+000
 26.160 I  -0.000e+000   0.000e+000   2.092e+002  -0.000e+000   5.474e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.092e+002   0.000e+000  -8.005e+001   0.000e+000
 26.180 I  -0.000e+000   0.000e+000   2.048e+002  -0.000e+000   5.460e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.048e+002   0.000e+000  -6.830e+001   0.000e+000
 26.200 I  -0.000e+000   0.000e+000   1.966e+002  -0.000e+000   5.375e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.966e+002   0.000e+000  -5.240e+001   0.000e+000
 26.220 I  -0.000e+000   0.000e+000   1.841e+002  -0.000e+000   5.207e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.841e+002   0.000e+000  -3.169e+001   0.000e+000
 26.240 I  -0.000e+000   0.000e+000   1.667e+002  -0.000e+000   4.944e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.667e+002   0.000e+000  -5.569e+000   0.000e+000
 26.260 I  -0.000e+000   0.000e+000   1.440e+002  -0.000e+000   4.582e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.440e+002   0.000e+000   2.615e+001   0.000e+000
 26.280 I  -0.000e+000   0.000e+000   1.167e+002  -0.000e+000   4.130e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.167e+002   0.000e+000   6.287e+001   0.000e+000
 26.300 I  -0.000e+000   0.000e+000   8.561e+001  -0.000e+000   3.604e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.561e+001   0.000e+000   1.036e+002   0.000e+000
 26.320 I  -0.000e+000   0.000e+000   5.161e+001  -0.000e+000   3.022e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.161e+001   0.000e+000   1.474e+002   0.000e+000
 26.340 I  -0.000e+000   0.000e+000   1.555e+001  -0.000e+000   2.399e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.555e+001   0.000e+000   1.932e+002   0.000e+000
 26.360 I  -0.000e+000   0.000e+000  -2.193e+001  -0.000e+000   1.746e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.193e+001   0.000e+000   2.404e+002   0.000e+000
 26.380 I  -0.000e+000   0.000e+000  -6.027e+001  -0.000e+000   1.074e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.027e+001   0.000e+000   2.882e+002   0.000e+000
 26.400 I  -0.000e+000   0.000e+000  -9.891e+001  -0.000e+000   3.937e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.891e+001   0.000e+000   3.361e+002   0.000e+000
 26.420 I  -0.000e+000   0.000e+000  -1.373e+002  -0.000e+000  -2.862e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.373e+002   0.000e+000   3.834e+002   0.000e+000
 26.440 I  -0.000e+000   0.000e+000  -1.751e+002  -0.000e+000  -9.581e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.751e+002   0.000e+000   4.296e+002   0.000e+000
 26.460 I  -0.000e+000   0.000e+000  -2.119e+002  -0.000e+000  -1.616e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.119e+002   0.000e+000   4.742e+002   0.000e+000
 26.480 I  -0.000e+000   0.000e+000  -2.474e+002  -0.000e+000  -2.253e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.474e+002   0.000e+000   5.169e+002   0.000e+000
 26.500 I  -0.000e+000   0.000e+000  -2.812e+002  -0.000e+000  -2.864e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.812e+002   0.000e+000   5.572e+002   0.000e+000
 26.520 I  -0.000e+000   0.000e+000  -3.130e+002  -0.000e+000  -3.443e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.130e+002   0.000e+000   5.948e+002   0.000e+000
 26.540 I  -0.000e+000   0.000e+000  -3.426e+002  -0.000e+000  -3.985e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.426e+002   0.000e+000   6.293e+002   0.000e+000
 26.560 I  -0.000e+000   0.000e+000  -3.698e+002  -0.000e+000  -4.488e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.698e+002   0.000e+000   6.606e+002   0.000e+000
 26.580 I  -0.000e+000   0.000e+000  -3.946e+002  -0.000e+000  -4.953e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.946e+002   0.000e+000   6.885e+002   0.000e+000
 26.600 I  -0.000e+000   0.000e+000  -4.170e+002  -0.000e+000  -5.379e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.170e+002   0.000e+000   7.131e+002   0.000e+000
 26.620 I  -0.000e+000   0.000e+000  -4.369e+002  -0.000e+000  -5.766e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.369e+002   0.000e+000   7.342e+002   0.000e+000
 26.640 I  -0.000e+000   0.000e+000  -4.543e+002  -0.000e+000  -6.112e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.543e+002   0.000e+000   7.517e+002   0.000e+000
 26.660 I  -0.000e+000   0.000e+000  -4.687e+002  -0.000e+000  -6.409e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.687e+002   0.000e+000   7.652e+002   0.000e+000
 26.680 I  -0.000e+000   0.000e+000  -4.796e+002  -0.000e+000  -6.647e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.796e+002   0.000e+000   7.741e+002   0.000e+000
 26.700 I  -0.000e+000   0.000e+000  -4.864e+002  -0.000e+000  -6.815e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.864e+002   0.000e+000   7.778e+002   0.000e+000
 26.720 I  -0.000e+000   0.000e+000  -4.888e+002  -0.000e+000  -6.905e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.888e+002   0.000e+000   7.758e+002   0.000e+000
 26.740 I  -0.000e+000   0.000e+000  -4.864e+002  -0.000e+000  -6.913e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.864e+002   0.000e+000   7.679e+002   0.000e+000
 26.760 I  -0.000e+000   0.000e+000  -4.795e+002  -0.000e+000  -6.842e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.795e+002   0.000e+000   7.543e+002   0.000e+000
 26.780 I  -0.000e+000   0.000e+000  -4.686e+002  -0.000e+000  -6.702e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.686e+002   0.000e+000   7.357e+002   0.000e+000
 26.800 I  -0.000e+000   0.000e+000  -4.543e+002  -0.000e+000  -6.504e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.543e+002   0.000e+000   7.126e+002   0.000e+000
 26.820 I  -0.000e+000   0.000e+000  -4.371e+002  -0.000e+000  -6.258e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.371e+002   0.000e+000   6.856e+002   0.000e+000
 26.840 I  -0.000e+000   0.000e+000  -4.175e+002  -0.000e+000  -5.972e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.175e+002   0.000e+000   6.553e+002   0.000e+000
 26.860 I  -0.000e+000   0.000e+000  -3.958e+002  -0.000e+000  -5.652e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.958e+002   0.000e+000   6.221e+002   0.000e+000
 26.880 I  -0.000e+000   0.000e+000  -3.723e+002  -0.000e+000  -5.305e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.723e+002   0.000e+000   5.862e+002   0.000e+000
 26.900 I  -0.000e+000   0.000e+000  -3.472e+002  -0.000e+000  -4.935e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.472e+002   0.000e+000   5.482e+002   0.000e+000
 26.920 I  -0.000e+000   0.000e+000  -3.211e+002  -0.000e+000  -4.548e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.211e+002   0.000e+000   5.084e+002   0.000e+000
 26.940 I  -0.000e+000   0.000e+000  -2.938e+002  -0.000e+000  -4.147e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.938e+002   0.000e+000   4.669e+002   0.000e+000
 26.960 I  -0.000e+000   0.000e+000  -2.655e+002  -0.000e+000  -3.727e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.655e+002   0.000e+000   4.237e+002   0.000e+000
 26.980 I  -0.000e+000   0.000e+000  -2.357e+002  -0.000e+000  -3.284e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.357e+002   0.000e+000   3.785e+002   0.000e+000
 27.000 I  -0.000e+000   0.000e+000  -2.041e+002  -0.000e+000  -2.811e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.041e+002   0.000e+000   3.312e+002   0.000e+000
 27.020 I  -0.000e+000   0.000e+000  -1.708e+002  -0.000e+000  -2.307e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.708e+002   0.000e+000   2.817e+002   0.000e+000
 27.040 I  -0.000e+000   0.000e+000  -1.360e+002  -0.000e+000  -1.777e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.360e+002   0.000e+000   2.305e+002   0.000e+000
 27.060 I  -0.000e+000   0.000e+000  -1.003e+002  -0.000e+000  -1.229e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.003e+002   0.000e+000   1.780e+002   0.000e+000
 27.080 I  -0.000e+000   0.000e+000  -6.416e+001  -0.000e+000  -6.750e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.416e+001   0.000e+000   1.250e+002   0.000e+000
 27.100 I  -0.000e+000   0.000e+000  -2.808e+001  -0.000e+000  -1.225e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.808e+001   0.000e+000   7.198e+001   0.000e+000
 27.120 I  -0.000e+000   0.000e+000   7.417e+000  -0.000e+000   4.188e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   7.417e+000   0.000e+000   1.963e+001   0.000e+000
 27.140 I  -0.000e+000   0.000e+000   4.195e+001  -0.000e+000   9.425e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   4.195e+001   0.000e+000  -3.161e+001   0.000e+000
 27.160 I  -0.000e+000   0.000e+000   7.543e+001  -0.000e+000   1.447e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.543e+001   0.000e+000  -8.158e+001   0.000e+000
 27.180 I  -0.000e+000   0.000e+000   1.079e+002  -0.000e+000   1.934e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.079e+002   0.000e+000  -1.303e+002   0.000e+000
 27.200 I  -0.000e+000   0.000e+000   1.392e+002  -0.000e+000   2.402e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.392e+002   0.000e+000  -1.775e+002   0.000e+000
 27.220 I  -0.000e+000   0.000e+000   1.692e+002  -0.000e+000   2.846e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.692e+002   0.000e+000  -2.230e+002   0.000e+000
 27.240 I  -0.000e+000   0.000e+000   1.974e+002  -0.000e+000   3.259e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.974e+002   0.000e+000  -2.662e+002   0.000e+000
 27.260 I  -0.000e+000   0.000e+000   2.234e+002  -0.000e+000   3.635e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.234e+002   0.000e+000  -3.067e+002   0.000e+000
 27.280 I  -0.000e+000   0.000e+000   2.473e+002  -0.000e+000   3.975e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.473e+002   0.000e+000  -3.446e+002   0.000e+000
 27.300 I  -0.000e+000   0.000e+000   2.692e+002  -0.000e+000   4.279e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.692e+002   0.000e+000  -3.797e+002   0.000e+000
 27.320 I  -0.000e+000   0.000e+000   2.889e+002  -0.000e+000   4.547e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.889e+002   0.000e+000  -4.120e+002   0.000e+000
 27.340 I  -0.000e+000   0.000e+000   3.062e+002  -0.000e+000   4.775e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.062e+002   0.000e+000  -4.412e+002   0.000e+000
 27.360 I  -0.000e+000   0.000e+000   3.209e+002  -0.000e+000   4.956e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.209e+002   0.000e+000  -4.670e+002   0.000e+000
 27.380 I  -0.000e+000   0.000e+000   3.325e+002  -0.000e+000   5.086e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.325e+002   0.000e+000  -4.890e+002   0.000e+000
 27.400 I  -0.000e+000   0.000e+000   3.409e+002  -0.000e+000   5.158e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.409e+002   0.000e+000  -5.069e+002   0.000e+000
 27.420 I  -0.000e+000   0.000e+000   3.458e+002  -0.000e+000   5.170e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.458e+002   0.000e+000  -5.205e+002   0.000e+000
 27.440 I  -0.000e+000   0.000e+000   3.475e+002  -0.000e+000   5.126e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.475e+002   0.000e+000  -5.300e+002   0.000e+000
 27.460 I  -0.000e+000   0.000e+000   3.463e+002  -0.000e+000   5.031e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.463e+002   0.000e+000  -5.357e+002   0.000e+000
 27.480 I  -0.000e+000   0.000e+000   3.424e+002  -0.000e+000   4.892e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.424e+002   0.000e+000  -5.380e+002   0.000e+000
 27.500 I  -0.000e+000   0.000e+000   3.363e+002  -0.000e+000   4.715e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.363e+002   0.000e+000  -5.373e+002   0.000e+000
 27.520 I  -0.000e+000   0.000e+000   3.282e+002  -0.000e+000   4.508e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.282e+002   0.000e+000  -5.339e+002   0.000e+000
 27.540 I  -0.000e+000   0.000e+000   3.185e+002  -0.000e+000   4.275e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.185e+002   0.000e+000  -5.281e+002   0.000e+000
 27.560 I  -0.000e+000   0.000e+000   3.071e+002  -0.000e+000   4.014e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.071e+002   0.000e+000  -5.198e+002   0.000e+000
 27.580 I  -0.000e+000   0.000e+000   2.937e+002  -0.000e+000   3.722e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.937e+002   0.000e+000  -5.090e+002   0.000e+000
 27.600 I  -0.000e+000   0.000e+000   2.784e+002  -0.000e+000   3.397e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.784e+002   0.000e+000  -4.955e+002   0.000e+000
 27.620 I  -0.000e+000   0.000e+000   2.609e+002  -0.000e+000   3.035e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.609e+002   0.000e+000  -4.791e+002   0.000e+000
 27.640 I  -0.000e+000   0.000e+000   2.411e+002  -0.000e+000   2.635e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.411e+002   0.000e+000  -4.599e+002   0.000e+000
 27.660 I  -0.000e+000   0.000e+000   2.191e+002  -0.000e+000   2.195e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.191e+002   0.000e+000  -4.378e+002   0.000e+000
 27.680 I  -0.000e+000   0.000e+000   1.947e+002  -0.000e+000   1.714e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.947e+002   0.000e+000  -4.128e+002   0.000e+000
 27.700 I  -0.000e+000   0.000e+000   1.681e+002  -0.000e+000   1.193e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.681e+002   0.000e+000  -3.851e+002   0.000e+000
 27.720 I  -0.000e+000   0.000e+000   1.396e+002  -0.000e+000   6.389e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.396e+002   0.000e+000  -3.549e+002   0.000e+000
 27.740 I  -0.000e+000   0.000e+000   1.097e+002  -0.000e+000   6.066e+000  -0.000e+000
        J   0.000e+000  -0.000e+000   1.097e+002   0.000e+000  -3.230e+002   0.000e+000
 27.760 I  -0.000e+000   0.000e+000   7.890e+001  -0.000e+000  -5.325e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   7.890e+001   0.000e+000  -2.900e+002   0.000e+000
 27.780 I  -0.000e+000   0.000e+000   4.771e+001  -0.000e+000  -1.131e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.771e+001   0.000e+000  -2.563e+002   0.000e+000
 27.800 I  -0.000e+000   0.000e+000   1.668e+001  -0.000e+000  -1.726e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.668e+001   0.000e+000  -2.226e+002   0.000e+000
 27.820 I  -0.000e+000   0.000e+000  -1.358e+001  -0.000e+000  -2.304e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.358e+001   0.000e+000  -1.896e+002   0.000e+000
 27.840 I  -0.000e+000   0.000e+000  -4.238e+001  -0.000e+000  -2.853e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.238e+001   0.000e+000  -1.582e+002   0.000e+000
 27.860 I  -0.000e+000   0.000e+000  -6.933e+001  -0.000e+000  -3.367e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.933e+001   0.000e+000  -1.287e+002   0.000e+000
 27.880 I  -0.000e+000   0.000e+000  -9.448e+001  -0.000e+000  -3.846e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.448e+001   0.000e+000  -1.011e+002   0.000e+000
 27.900 I  -0.000e+000   0.000e+000  -1.182e+002  -0.000e+000  -4.297e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.182e+002   0.000e+000  -7.520e+001   0.000e+000
 27.920 I  -0.000e+000   0.000e+000  -1.407e+002  -0.000e+000  -4.726e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.407e+002   0.000e+000  -5.060e+001   0.000e+000
 27.940 I  -0.000e+000   0.000e+000  -1.624e+002  -0.000e+000  -5.141e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.624e+002   0.000e+000  -2.702e+001   0.000e+000
 27.960 I  -0.000e+000   0.000e+000  -1.834e+002  -0.000e+000  -5.544e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.834e+002   0.000e+000  -4.350e+000   0.000e+000
